scenario_date,factor_id,factor_type,tenor_key,value
2023-03-30,EUR_ESTR,yield_curve,2.0,0.033777
2023-03-30,EUR_ESTR,yield_curve,5.0,0.030347
2023-03-30,EUR_ESTR,yield_curve,10.0,0.026639
2023-03-30,EURUSD,fx_spot,spot,1.133727
2023-03-30,WTI,commodity,0.25,78.9993
2023-03-30,USD_SWAPTION,vol,1.0,0.254233
2023-03-31,USD_SOFR,yield_curve,0.25,0.056051
2023-03-31,USD_SOFR,yield_curve,0.5,0.049278
2023-03-31,USD_SOFR,yield_curve,1.0,0.049562
2023-03-31,USD_SOFR,yield_curve,2.0,0.05303
2023-03-31,USD_SOFR,yield_curve,5.0,0.041013
2023-03-31,USD_SOFR,yield_curve,10.0,0.044811
2023-03-31,EUR_ESTR,yield_curve,0.25,0.035523
2023-03-31,EUR_ESTR,yield_curve,0.5,0.034311
2023-03-31,EUR_ESTR,yield_curve,1.0,0.035428
2023-03-31,EUR_ESTR,yield_curve,2.0,0.033512
2023-03-31,EUR_ESTR,yield_curve,5.0,0.031232
2023-03-31,EUR_ESTR,yield_curve,10.0,0.025767
2023-03-31,EURUSD,fx_spot,spot,1.136834
2023-03-31,WTI,commodity,0.25,79.6745
2023-03-31,USD_SWAPTION,vol,1.0,0.247239
2023-04-03,USD_SOFR,yield_curve,0.25,0.056565
2023-04-03,USD_SOFR,yield_curve,0.5,0.050342
2023-04-03,USD_SOFR,yield_curve,1.0,0.049719
2023-04-03,USD_SOFR,yield_curve,2.0,0.053597
2023-04-03,USD_SOFR,yield_curve,5.0,0.040941
2023-04-03,USD_SOFR,yield_curve,10.0,0.045963
2023-04-03,EUR_ESTR,yield_curve,0.25,0.035063
2023-04-03,EUR_ESTR,yield_curve,0.5,0.036299
2023-04-03,EUR_ESTR,yield_curve,1.0,0.034695
2023-04-03,EUR_ESTR,yield_curve,2.0,0.03286
2023-04-03,EUR_ESTR,yield_curve,5.0,0.030796
2023-04-03,EUR_ESTR,yield_curve,10.0,0.02531
2023-04-03,EURUSD,fx_spot,spot,1.142568
2023-04-03,WTI,commodity,0.25,78.8945
2023-04-03,USD_SWAPTION,vol,1.0,0.242769
2023-04-04,USD_SOFR,yield_curve,0.25,0.055053
2023-04-04,USD_SOFR,yield_curve,0.5,0.04998
2023-04-04,USD_SOFR,yield_curve,1.0,0.04778
2023-04-04,USD_SOFR,yield_curve,2.0,0.05233
2023-04-04,USD_SOFR,yield_curve,5.0,0.04155
2023-04-04,USD_SOFR,yield_curve,10.0,0.046591
2023-04-04,EUR_ESTR,yield_curve,0.25,0.033785
2023-04-04,EUR_ESTR,yield_curve,0.5,0.032699
2023-04-04,EUR_ESTR,yield_curve,1.0,0.032751
2023-04-04,EUR_ESTR,yield_curve,2.0,0.031778
2023-04-04,EUR_ESTR,yield_curve,5.0,0.028085
2023-04-04,EUR_ESTR,yield_curve,10.0,0.024682
2023-04-04,EURUSD,fx_spot,spot,1.148583
2023-04-04,WTI,commodity,0.25,78.633
2023-04-04,USD_SWAPTION,vol,1.0,0.245134
2023-04-05,USD_SOFR,yield_curve,0.25,0.05522
2023-04-05,USD_SOFR,yield_curve,0.5,0.048347
2023-04-05,USD_SOFR,yield_curve,1.0,0.047582
2023-04-05,USD_SOFR,yield_curve,2.0,0.051784
2023-04-05,USD_SOFR,yield_curve,5.0,0.040748
2023-04-05,USD_SOFR,yield_curve,10.0,0.046366
2023-04-05,EUR_ESTR,yield_curve,0.25,0.034411
2023-04-05,EUR_ESTR,yield_curve,0.5,0.033466
2023-04-05,EUR_ESTR,yield_curve,1.0,0.032239
2023-04-05,EUR_ESTR,yield_curve,2.0,0.031925
2023-04-05,EUR_ESTR,yield_curve,5.0,0.029422
2023-04-05,EUR_ESTR,yield_curve,10.0,0.024137
2023-04-05,EURUSD,fx_spot,spot,1.148994
2023-04-05,WTI,commodity,0.25,77.87
2023-04-05,USD_SWAPTION,vol,1.0,0.248491
2023-04-06,USD_SOFR,yield_curve,0.25,0.055535
2023-04-06,USD_SOFR,yield_curve,0.5,0.049063
2023-04-06,USD_SOFR,yield_curve,1.0,0.04809
2023-04-06,USD_SOFR,yield_curve,2.0,0.052624
2023-04-06,USD_SOFR,yield_curve,5.0,0.04032
2023-04-06,USD_SOFR,yield_curve,10.0,0.04742
2023-04-06,EUR_ESTR,yield_curve,0.25,0.033959
2023-04-06,EUR_ESTR,yield_curve,0.5,0.034835
2023-04-06,EUR_ESTR,yield_curve,1.0,0.032677
2023-04-06,EUR_ESTR,yield_curve,2.0,0.033132
2023-04-06,EUR_ESTR,yield_curve,5.0,0.029209
2023-04-06,EUR_ESTR,yield_curve,10.0,0.023699
2023-04-06,EURUSD,fx_spot,spot,1.145658
2023-04-06,WTI,commodity,0.25,77.4958
2023-04-06,USD_SWAPTION,vol,1.0,0.247121
2023-04-07,USD_SOFR,yield_curve,0.25,0.055953
2023-04-07,USD_SOFR,yield_curve,0.5,0.048604
2023-04-07,USD_SOFR,yield_curve,1.0,0.048071
2023-04-07,USD_SOFR,yield_curve,2.0,0.054338
2023-04-07,USD_SOFR,yield_curve,5.0,0.041702
2023-04-07,USD_SOFR,yield_curve,10.0,0.047769
2023-04-07,EUR_ESTR,yield_curve,0.25,0.033843
2023-04-07,EUR_ESTR,yield_curve,0.5,0.033643
2023-04-07,EUR_ESTR,yield_curve,1.0,0.033439
2023-04-07,EUR_ESTR,yield_curve,2.0,0.031457
2023-04-07,EUR_ESTR,yield_curve,5.0,0.028916
2023-04-07,EUR_ESTR,yield_curve,10.0,0.023069
2023-04-07,EURUSD,fx_spot,spot,1.148402
2023-04-07,WTI,commodity,0.25,78.2481
2023-04-07,USD_SWAPTION,vol,1.0,0.242584
2023-04-10,USD_SOFR,yield_curve,0.25,0.057212
2023-04-10,USD_SOFR,yield_curve,0.5,0.047623
2023-04-10,USD_SOFR,yield_curve,1.0,0.046899
2023-04-10,USD_SOFR,yield_curve,2.0,0.054517
2023-04-10,USD_SOFR,yield_curve,5.0,0.04254
2023-04-10,USD_SOFR,yield_curve,10.0,0.049117
2023-04-10,EUR_ESTR,yield_curve,0.25,0.032374
2023-04-10,EUR_ESTR,yield_curve,0.5,0.033046
2023-04-10,EUR_ESTR,yield_curve,1.0,0.031876
2023-04-10,EUR_ESTR,yield_curve,2.0,0.030796
2023-04-10,EUR_ESTR,yield_curve,5.0,0.028429
2023-04-10,EUR_ESTR,yield_curve,10.0,0.02329
2023-04-10,EURUSD,fx_spot,spot,1.13754
2023-04-10,WTI,commodity,0.25,79.9812
2023-04-10,USD_SWAPTION,vol,1.0,0.2519
2023-04-11,USD_SOFR,yield_curve,0.25,0.056712
2023-04-11,USD_SOFR,yield_curve,0.5,0.04794
2023-04-11,USD_SOFR,yield_curve,1.0,0.047294
2023-04-11,USD_SOFR,yield_curve,2.0,0.054726
2023-04-11,USD_SOFR,yield_curve,5.0,0.0421
2023-04-11,USD_SOFR,yield_curve,10.0,0.048579
2023-04-11,EUR_ESTR,yield_curve,0.25,0.033029
2023-04-11,EUR_ESTR,yield_curve,0.5,0.033498
2023-04-11,EUR_ESTR,yield_curve,1.0,0.03262
2023-04-11,EUR_ESTR,yield_curve,2.0,0.031072
2023-04-11,EUR_ESTR,yield_curve,5.0,0.028757
2023-04-11,EUR_ESTR,yield_curve,10.0,0.021585
2023-04-11,EURUSD,fx_spot,spot,1.145381
2023-04-11,WTI,commodity,0.25,77.894
2023-04-11,USD_SWAPTION,vol,1.0,0.243188
2023-04-12,USD_SOFR,yield_curve,0.25,0.055816
2023-04-12,USD_SOFR,yield_curve,0.5,0.046904
2023-04-12,USD_SOFR,yield_curve,1.0,0.048223
2023-04-12,USD_SOFR,yield_curve,2.0,0.054351
2023-04-12,USD_SOFR,yield_curve,5.0,0.042377
2023-04-12,USD_SOFR,yield_curve,10.0,0.048542
2023-04-12,EUR_ESTR,yield_curve,0.25,0.034259
2023-04-12,EUR_ESTR,yield_curve,0.5,0.033769
2023-04-12,EUR_ESTR,yield_curve,1.0,0.032453
2023-04-12,EUR_ESTR,yield_curve,2.0,0.032821
2023-04-12,EUR_ESTR,yield_curve,5.0,0.028927
2023-04-12,EUR_ESTR,yield_curve,10.0,0.023289
2023-04-12,EURUSD,fx_spot,spot,1.142439
2023-04-12,WTI,commodity,0.25,79.6475
2023-04-12,USD_SWAPTION,vol,1.0,0.249251
2023-04-13,USD_SOFR,yield_curve,0.25,0.055537
2023-04-13,USD_SOFR,yield_curve,0.5,0.046625
2023-04-13,USD_SOFR,yield_curve,1.0,0.047966
2023-04-13,USD_SOFR,yield_curve,2.0,0.056013
2023-04-13,USD_SOFR,yield_curve,5.0,0.042682
2023-04-13,USD_SOFR,yield_curve,10.0,0.048886
2023-04-13,EUR_ESTR,yield_curve,0.25,0.034334
2023-04-13,EUR_ESTR,yield_curve,0.5,0.033609
2023-04-13,EUR_ESTR,yield_curve,1.0,0.03281
2023-04-13,EUR_ESTR,yield_curve,2.0,0.031848
2023-04-13,EUR_ESTR,yield_curve,5.0,0.028923
2023-04-13,EUR_ESTR,yield_curve,10.0,0.023943
2023-04-13,EURUSD,fx_spot,spot,1.147427
2023-04-13,WTI,commodity,0.25,79.7096
2023-04-13,USD_SWAPTION,vol,1.0,0.248663
2023-04-14,USD_SOFR,yield_curve,0.25,0.055473
2023-04-14,USD_SOFR,yield_curve,0.5,0.046687
2023-04-14,USD_SOFR,yield_curve,1.0,0.046367
2023-04-14,USD_SOFR,yield_curve,2.0,0.056746
2023-04-14,USD_SOFR,yield_curve,5.0,0.04296
2023-04-14,USD_SOFR,yield_curve,10.0,0.049684
2023-04-14,EUR_ESTR,yield_curve,0.25,0.030379
2023-04-14,EUR_ESTR,yield_curve,0.5,0.03312
2023-04-14,EUR_ESTR,yield_curve,1.0,0.031283
2023-04-14,EUR_ESTR,yield_curve,2.0,0.031032
2023-04-14,EUR_ESTR,yield_curve,5.0,0.026743
2023-04-14,EUR_ESTR,yield_curve,10.0,0.022735
2023-04-14,EURUSD,fx_spot,spot,1.140174
2023-04-14,WTI,commodity,0.25,78.9638
2023-04-14,USD_SWAPTION,vol,1.0,0.25457
2023-04-17,USD_SOFR,yield_curve,0.25,0.05532
2023-04-17,USD_SOFR,yield_curve,0.5,0.046861
2023-04-17,USD_SOFR,yield_curve,1.0,0.047063
2023-04-17,USD_SOFR,yield_curve,2.0,0.057142
2023-04-17,USD_SOFR,yield_curve,5.0,0.04308
2023-04-17,USD_SOFR,yield_curve,10.0,0.049976
2023-04-17,EUR_ESTR,yield_curve,0.25,0.034255
2023-04-17,EUR_ESTR,yield_curve,0.5,0.032529
2023-04-17,EUR_ESTR,yield_curve,1.0,0.032184
2023-04-17,EUR_ESTR,yield_curve,2.0,0.031694
2023-04-17,EUR_ESTR,yield_curve,5.0,0.028726
2023-04-17,EUR_ESTR,yield_curve,10.0,0.023775
2023-04-17,EURUSD,fx_spot,spot,1.144544
2023-04-17,WTI,commodity,0.25,77.6099
2023-04-17,USD_SWAPTION,vol,1.0,0.253167
2023-04-18,USD_SOFR,yield_curve,0.25,0.054403
2023-04-18,USD_SOFR,yield_curve,0.5,0.047104
2023-04-18,USD_SOFR,yield_curve,1.0,0.04646
2023-04-18,USD_SOFR,yield_curve,2.0,0.057091
2023-04-18,USD_SOFR,yield_curve,5.0,0.043343
2023-04-18,USD_SOFR,yield_curve,10.0,0.050233
2023-04-18,EUR_ESTR,yield_curve,0.25,0.032463
2023-04-18,EUR_ESTR,yield_curve,0.5,0.032928
2023-04-18,EUR_ESTR,yield_curve,1.0,0.031732
2023-04-18,EUR_ESTR,yield_curve,2.0,0.030313
2023-04-18,EUR_ESTR,yield_curve,5.0,0.028038
2023-04-18,EUR_ESTR,yield_curve,10.0,0.023173
2023-04-18,EURUSD,fx_spot,spot,1.136114
2023-04-18,WTI,commodity,0.25,78.3054
2023-04-18,USD_SWAPTION,vol,1.0,0.248506
2023-04-19,USD_SOFR,yield_curve,0.25,0.054165
2023-04-19,USD_SOFR,yield_curve,0.5,0.048204
2023-04-19,USD_SOFR,yield_curve,1.0,0.04634
2023-04-19,USD_SOFR,yield_curve,2.0,0.057192
2023-04-19,USD_SOFR,yield_curve,5.0,0.043205
2023-04-19,USD_SOFR,yield_curve,10.0,0.050246
2023-04-19,EUR_ESTR,yield_curve,0.25,0.031432
2023-04-19,EUR_ESTR,yield_curve,0.5,0.030976
2023-04-19,EUR_ESTR,yield_curve,1.0,0.032296
2023-04-19,EUR_ESTR,yield_curve,2.0,0.029832
2023-04-19,EUR_ESTR,yield_curve,5.0,0.026745
2023-04-19,EUR_ESTR,yield_curve,10.0,0.021048
2023-04-19,EURUSD,fx_spot,spot,1.131758
2023-04-19,WTI,commodity,0.25,76.7513
2023-04-19,USD_SWAPTION,vol,1.0,0.25321
2023-04-20,USD_SOFR,yield_curve,0.25,0.054973
2023-04-20,USD_SOFR,yield_curve,0.5,0.047654
2023-04-20,USD_SOFR,yield_curve,1.0,0.048142
2023-04-20,USD_SOFR,yield_curve,2.0,0.057977
2023-04-20,USD_SOFR,yield_curve,5.0,0.042945
2023-04-20,USD_SOFR,yield_curve,10.0,0.048246
2023-04-20,EUR_ESTR,yield_curve,0.25,0.035266
2023-04-20,EUR_ESTR,yield_curve,0.5,0.032808
2023-04-20,EUR_ESTR,yield_curve,1.0,0.032154
2023-04-20,EUR_ESTR,yield_curve,2.0,0.032755
2023-04-20,EUR_ESTR,yield_curve,5.0,0.030605
2023-04-20,EUR_ESTR,yield_curve,10.0,0.024972
2023-04-20,EURUSD,fx_spot,spot,1.135587
2023-04-20,WTI,commodity,0.25,77.436
2023-04-20,USD_SWAPTION,vol,1.0,0.249267
2023-04-21,USD_SOFR,yield_curve,0.25,0.05558
2023-04-21,USD_SOFR,yield_curve,0.5,0.047879
2023-04-21,USD_SOFR,yield_curve,1.0,0.048225
2023-04-21,USD_SOFR,yield_curve,2.0,0.057927
2023-04-21,USD_SOFR,yield_curve,5.0,0.042341
2023-04-21,USD_SOFR,yield_curve,10.0,0.048022
2023-04-21,EUR_ESTR,yield_curve,0.25,0.032959
2023-04-21,EUR_ESTR,yield_curve,0.5,0.033666
2023-04-21,EUR_ESTR,yield_curve,1.0,0.032632
2023-04-21,EUR_ESTR,yield_curve,2.0,0.031563
2023-04-21,EUR_ESTR,yield_curve,5.0,0.029333
2023-04-21,EUR_ESTR,yield_curve,10.0,0.02506
2023-04-21,EURUSD,fx_spot,spot,1.141844
2023-04-21,WTI,commodity,0.25,75.6118
2023-04-21,USD_SWAPTION,vol,1.0,0.240052
2023-04-24,USD_SOFR,yield_curve,0.25,0.056333
2023-04-24,USD_SOFR,yield_curve,0.5,0.047093
2023-04-24,USD_SOFR,yield_curve,1.0,0.048045
2023-04-24,USD_SOFR,yield_curve,2.0,0.058367
2023-04-24,USD_SOFR,yield_curve,5.0,0.041567
2023-04-24,USD_SOFR,yield_curve,10.0,0.048106
2023-04-24,EUR_ESTR,yield_curve,0.25,0.032995
2023-04-24,EUR_ESTR,yield_curve,0.5,0.033184
2023-04-24,EUR_ESTR,yield_curve,1.0,0.033237
2023-04-24,EUR_ESTR,yield_curve,2.0,0.031089
2023-04-24,EUR_ESTR,yield_curve,5.0,0.02931
2023-04-24,EUR_ESTR,yield_curve,10.0,0.024034
2023-04-24,EURUSD,fx_spot,spot,1.145629
2023-04-24,WTI,commodity,0.25,75.8658
2023-04-24,USD_SWAPTION,vol,1.0,0.251821
2023-04-25,USD_SOFR,yield_curve,0.25,0.056433
2023-04-25,USD_SOFR,yield_curve,0.5,0.046749
2023-04-25,USD_SOFR,yield_curve,1.0,0.048143
2023-04-25,USD_SOFR,yield_curve,2.0,0.058802
2023-04-25,USD_SOFR,yield_curve,5.0,0.041606
2023-04-25,USD_SOFR,yield_curve,10.0,0.048138
2023-04-25,EUR_ESTR,yield_curve,0.25,0.033472
2023-04-25,EUR_ESTR,yield_curve,0.5,0.033245
2023-04-25,EUR_ESTR,yield_curve,1.0,0.032302
2023-04-25,EUR_ESTR,yield_curve,2.0,0.033193
2023-04-25,EUR_ESTR,yield_curve,5.0,0.028397
2023-04-25,EUR_ESTR,yield_curve,10.0,0.023727
2023-04-25,EURUSD,fx_spot,spot,1.140691
2023-04-25,WTI,commodity,0.25,76.8842
2023-04-25,USD_SWAPTION,vol,1.0,0.243525
2023-04-26,USD_SOFR,yield_curve,0.25,0.057431
2023-04-26,USD_SOFR,yield_curve,0.5,0.04621
2023-04-26,USD_SOFR,yield_curve,1.0,0.048366
2023-04-26,USD_SOFR,yield_curve,2.0,0.058133
2023-04-26,USD_SOFR,yield_curve,5.0,0.043322
2023-04-26,USD_SOFR,yield_curve,10.0,0.047188
2023-04-26,EUR_ESTR,yield_curve,0.25,0.034302
2023-04-26,EUR_ESTR,yield_curve,0.5,0.034247
2023-04-26,EUR_ESTR,yield_curve,1.0,0.033615
2023-04-26,EUR_ESTR,yield_curve,2.0,0.032255
2023-04-26,EUR_ESTR,yield_curve,5.0,0.029288
2023-04-26,EUR_ESTR,yield_curve,10.0,0.024393
2023-04-26,EURUSD,fx_spot,spot,1.139685
2023-04-26,WTI,commodity,0.25,77.9958
2023-04-26,USD_SWAPTION,vol,1.0,0.256053
2023-04-27,USD_SOFR,yield_curve,0.25,0.056985
2023-04-27,USD_SOFR,yield_curve,0.5,0.045114
2023-04-27,USD_SOFR,yield_curve,1.0,0.048296
2023-04-27,USD_SOFR,yield_curve,2.0,0.060197
2023-04-27,USD_SOFR,yield_curve,5.0,0.042679
2023-04-27,USD_SOFR,yield_curve,10.0,0.0485
2023-04-27,EUR_ESTR,yield_curve,0.25,0.035052
2023-04-27,EUR_ESTR,yield_curve,0.5,0.033464
2023-04-27,EUR_ESTR,yield_curve,1.0,0.033637
2023-04-27,EUR_ESTR,yield_curve,2.0,0.033273
2023-04-27,EUR_ESTR,yield_curve,5.0,0.029068
2023-04-27,EUR_ESTR,yield_curve,10.0,0.024174
2023-04-27,EURUSD,fx_spot,spot,1.135707
2023-04-27,WTI,commodity,0.25,76.8086
2023-04-27,USD_SWAPTION,vol,1.0,0.241754
2023-04-28,USD_SOFR,yield_curve,0.25,0.056006
2023-04-28,USD_SOFR,yield_curve,0.5,0.045142
2023-04-28,USD_SOFR,yield_curve,1.0,0.04768
2023-04-28,USD_SOFR,yield_curve,2.0,0.060384
2023-04-28,USD_SOFR,yield_curve,5.0,0.041434
2023-04-28,USD_SOFR,yield_curve,10.0,0.048764
2023-04-28,EUR_ESTR,yield_curve,0.25,0.03393
2023-04-28,EUR_ESTR,yield_curve,0.5,0.031983
2023-04-28,EUR_ESTR,yield_curve,1.0,0.032904
2023-04-28,EUR_ESTR,yield_curve,2.0,0.032416
2023-04-28,EUR_ESTR,yield_curve,5.0,0.027954
2023-04-28,EUR_ESTR,yield_curve,10.0,0.024683
2023-04-28,EURUSD,fx_spot,spot,1.138563
2023-04-28,WTI,commodity,0.25,75.9964
2023-04-28,USD_SWAPTION,vol,1.0,0.244721
2023-05-01,USD_SOFR,yield_curve,0.25,0.056453
2023-05-01,USD_SOFR,yield_curve,0.5,0.045202
2023-05-01,USD_SOFR,yield_curve,1.0,0.048111
2023-05-01,USD_SOFR,yield_curve,2.0,0.059648
2023-05-01,USD_SOFR,yield_curve,5.0,0.04157
2023-05-01,USD_SOFR,yield_curve,10.0,0.047633
2023-05-01,EUR_ESTR,yield_curve,0.25,0.033794
2023-05-01,EUR_ESTR,yield_curve,0.5,0.033068
2023-05-01,EUR_ESTR,yield_curve,1.0,0.032669
2023-05-01,EUR_ESTR,yield_curve,2.0,0.032852
2023-05-01,EUR_ESTR,yield_curve,5.0,0.029766
2023-05-01,EUR_ESTR,yield_curve,10.0,0.024476
2023-05-01,EURUSD,fx_spot,spot,1.131101
2023-05-01,WTI,commodity,0.25,75.6357
2023-05-01,USD_SWAPTION,vol,1.0,0.251065
2023-05-02,USD_SOFR,yield_curve,0.25,0.056566
2023-05-02,USD_SOFR,yield_curve,0.5,0.047058
2023-05-02,USD_SOFR,yield_curve,1.0,0.048425
2023-05-02,USD_SOFR,yield_curve,2.0,0.059801
2023-05-02,USD_SOFR,yield_curve,5.0,0.041323
2023-05-02,USD_SOFR,yield_curve,10.0,0.04774
2023-05-02,EUR_ESTR,yield_curve,0.25,0.034084
2023-05-02,EUR_ESTR,yield_curve,0.5,0.03435
2023-05-02,EUR_ESTR,yield_curve,1.0,0.033999
2023-05-02,EUR_ESTR,yield_curve,2.0,0.031954
2023-05-02,EUR_ESTR,yield_curve,5.0,0.028627
2023-05-02,EUR_ESTR,yield_curve,10.0,0.023324
2023-05-02,EURUSD,fx_spot,spot,1.134548
2023-05-02,WTI,commodity,0.25,74.3839
2023-05-02,USD_SWAPTION,vol,1.0,0.234236
2023-05-03,USD_SOFR,yield_curve,0.25,0.056877
2023-05-03,USD_SOFR,yield_curve,0.5,0.049052
2023-05-03,USD_SOFR,yield_curve,1.0,0.048421
2023-05-03,USD_SOFR,yield_curve,2.0,0.060472
2023-05-03,USD_SOFR,yield_curve,5.0,0.041388
2023-05-03,USD_SOFR,yield_curve,10.0,0.047661
2023-05-03,EUR_ESTR,yield_curve,0.25,0.034722
2023-05-03,EUR_ESTR,yield_curve,0.5,0.033746
2023-05-03,EUR_ESTR,yield_curve,1.0,0.033581
2023-05-03,EUR_ESTR,yield_curve,2.0,0.032614
2023-05-03,EUR_ESTR,yield_curve,5.0,0.02902
2023-05-03,EUR_ESTR,yield_curve,10.0,0.025016
2023-05-03,EURUSD,fx_spot,spot,1.133357
2023-05-03,WTI,commodity,0.25,73.5406
2023-05-03,USD_SWAPTION,vol,1.0,0.247683
2023-05-04,USD_SOFR,yield_curve,0.25,0.056158
2023-05-04,USD_SOFR,yield_curve,0.5,0.049075
2023-05-04,USD_SOFR,yield_curve,1.0,0.048413
2023-05-04,USD_SOFR,yield_curve,2.0,0.061341
2023-05-04,USD_SOFR,yield_curve,5.0,0.041768
2023-05-04,USD_SOFR,yield_curve,10.0,0.047641
2023-05-04,EUR_ESTR,yield_curve,0.25,0.034654
2023-05-04,EUR_ESTR,yield_curve,0.5,0.034747
2023-05-04,EUR_ESTR,yield_curve,1.0,0.033748
2023-05-04,EUR_ESTR,yield_curve,2.0,0.032419
2023-05-04,EUR_ESTR,yield_curve,5.0,0.028626
2023-05-04,EUR_ESTR,yield_curve,10.0,0.023774
2023-05-04,EURUSD,fx_spot,spot,1.131282
2023-05-04,WTI,commodity,0.25,72.8683
2023-05-04,USD_SWAPTION,vol,1.0,0.244065
2023-05-05,USD_SOFR,yield_curve,0.25,0.056203
2023-05-05,USD_SOFR,yield_curve,0.5,0.049499
2023-05-05,USD_SOFR,yield_curve,1.0,0.048357
2023-05-05,USD_SOFR,yield_curve,2.0,0.06173
2023-05-05,USD_SOFR,yield_curve,5.0,0.041819
2023-05-05,USD_SOFR,yield_curve,10.0,0.046061
2023-05-05,EUR_ESTR,yield_curve,0.25,0.033543
2023-05-05,EUR_ESTR,yield_curve,0.5,0.03377
2023-05-05,EUR_ESTR,yield_curve,1.0,0.032631
2023-05-05,EUR_ESTR,yield_curve,2.0,0.032717
2023-05-05,EUR_ESTR,yield_curve,5.0,0.030275
2023-05-05,EUR_ESTR,yield_curve,10.0,0.025088
2023-05-05,EURUSD,fx_spot,spot,1.129833
2023-05-05,WTI,commodity,0.25,74.4977
2023-05-05,USD_SWAPTION,vol,1.0,0.245743
2023-05-08,USD_SOFR,yield_curve,0.25,0.055934
2023-05-08,USD_SOFR,yield_curve,0.5,0.049008
2023-05-08,USD_SOFR,yield_curve,1.0,0.048115
2023-05-08,USD_SOFR,yield_curve,2.0,0.061419
2023-05-08,USD_SOFR,yield_curve,5.0,0.041956
2023-05-08,USD_SOFR,yield_curve,10.0,0.046189
2023-05-08,EUR_ESTR,yield_curve,0.25,0.033867
2023-05-08,EUR_ESTR,yield_curve,0.5,0.033877
2023-05-08,EUR_ESTR,yield_curve,1.0,0.033829
2023-05-08,EUR_ESTR,yield_curve,2.0,0.032685
2023-05-08,EUR_ESTR,yield_curve,5.0,0.028224
2023-05-08,EUR_ESTR,yield_curve,10.0,0.022583
2023-05-08,EURUSD,fx_spot,spot,1.136167
2023-05-08,WTI,commodity,0.25,72.9702
2023-05-08,USD_SWAPTION,vol,1.0,0.243876
2023-05-09,USD_SOFR,yield_curve,0.25,0.054998
2023-05-09,USD_SOFR,yield_curve,0.5,0.047566
2023-05-09,USD_SOFR,yield_curve,1.0,0.048548
2023-05-09,USD_SOFR,yield_curve,2.0,0.062027
2023-05-09,USD_SOFR,yield_curve,5.0,0.041494
2023-05-09,USD_SOFR,yield_curve,10.0,0.044116
2023-05-09,EUR_ESTR,yield_curve,0.25,0.03397
2023-05-09,EUR_ESTR,yield_curve,0.5,0.034283
2023-05-09,EUR_ESTR,yield_curve,1.0,0.032661
2023-05-09,EUR_ESTR,yield_curve,2.0,0.032658
2023-05-09,EUR_ESTR,yield_curve,5.0,0.029539
2023-05-09,EUR_ESTR,yield_curve,10.0,0.024896
2023-05-09,EURUSD,fx_spot,spot,1.136982
2023-05-09,WTI,commodity,0.25,71.9052
2023-05-09,USD_SWAPTION,vol,1.0,0.250983
2023-05-10,USD_SOFR,yield_curve,0.25,0.054871
2023-05-10,USD_SOFR,yield_curve,0.5,0.047544
2023-05-10,USD_SOFR,yield_curve,1.0,0.047801
2023-05-10,USD_SOFR,yield_curve,2.0,0.061672
2023-05-10,USD_SOFR,yield_curve,5.0,0.040787
2023-05-10,USD_SOFR,yield_curve,10.0,0.043978
2023-05-10,EUR_ESTR,yield_curve,0.25,0.034578
2023-05-10,EUR_ESTR,yield_curve,0.5,0.032478
2023-05-10,EUR_ESTR,yield_curve,1.0,0.031833
2023-05-10,EUR_ESTR,yield_curve,2.0,0.032684
2023-05-10,EUR_ESTR,yield_curve,5.0,0.028676
2023-05-10,EUR_ESTR,yield_curve,10.0,0.0234
2023-05-10,EURUSD,fx_spot,spot,1.144076
2023-05-10,WTI,commodity,0.25,71.2519
2023-05-10,USD_SWAPTION,vol,1.0,0.25413
2023-05-11,USD_SOFR,yield_curve,0.25,0.055413
2023-05-11,USD_SOFR,yield_curve,0.5,0.047154
2023-05-11,USD_SOFR,yield_curve,1.0,0.049527
2023-05-11,USD_SOFR,yield_curve,2.0,0.061188
2023-05-11,USD_SOFR,yield_curve,5.0,0.04138
2023-05-11,USD_SOFR,yield_curve,10.0,0.044217
2023-05-11,EUR_ESTR,yield_curve,0.25,0.036058
2023-05-11,EUR_ESTR,yield_curve,0.5,0.035964
2023-05-11,EUR_ESTR,yield_curve,1.0,0.034546
2023-05-11,EUR_ESTR,yield_curve,2.0,0.033075
2023-05-11,EUR_ESTR,yield_curve,5.0,0.030803
2023-05-11,EUR_ESTR,yield_curve,10.0,0.025121
2023-05-11,EURUSD,fx_spot,spot,1.157897
2023-05-11,WTI,commodity,0.25,71.3979
2023-05-11,USD_SWAPTION,vol,1.0,0.243173
2023-05-12,USD_SOFR,yield_curve,0.25,0.055561
2023-05-12,USD_SOFR,yield_curve,0.5,0.046076
2023-05-12,USD_SOFR,yield_curve,1.0,0.04875
2023-05-12,USD_SOFR,yield_curve,2.0,0.062148
2023-05-12,USD_SOFR,yield_curve,5.0,0.040855
2023-05-12,USD_SOFR,yield_curve,10.0,0.04338
2023-05-12,EUR_ESTR,yield_curve,0.25,0.034822
2023-05-12,EUR_ESTR,yield_curve,0.5,0.034961
2023-05-12,EUR_ESTR,yield_curve,1.0,0.034181
2023-05-12,EUR_ESTR,yield_curve,2.0,0.033348
2023-05-12,EUR_ESTR,yield_curve,5.0,0.029296
2023-05-12,EUR_ESTR,yield_curve,10.0,0.023897
2023-05-12,EURUSD,fx_spot,spot,1.168327
2023-05-12,WTI,commodity,0.25,71.0523
